,,,," $1,084,159 ",,,,,
,State,County, # of Mailers ,Spend,,,,,
,Oregon,Lincoln, 116 , $77 ,,,,,
,Connecticut,Hartford, 115 , $76 ,,,,,
,Wisconsin,Brown, 115 , $76 ,,,,,
,Maine,Somerset, 114 , $76 ,,,,,
,New York,Madison, 114 , $76 ,,,,,
,Virginia,Norfolk City, 114 , $76 ,,,,,
,Georgia,Schley, 113 , $75 ,,,,,
,New Hampshire,Sullivan, 113 , $75 ,,,,,
,Michigan,Marquette, 112 , $74 ,,,,,
,Arizona,Santa Cruz, 112 , $74 ,,,,,
,Florida,Walton, 111 , $74 ,,,,,
,Florida,Okaloosa, 111 , $74 ,,,,,
,Mississippi,Prentiss, 111 , $74 ,,,,,
,Pennsylvania,Westmoreland, 111 , $74 ,,,,,
,Virginia,Franklin City, 110 , $73 ,,,,,
,North Carolina,Hoke, 109 , $72 ,,,,,
,Minnesota,Wabasha, 109 , $72 ,,,,,
,Mississippi,Rankin, 109 , $72 ,,,,,
,Georgia,Gwinnett, 108 , $72 ,,,,,
,Michigan,Gogebic, 108 , $72 ,,,,,
,Minnesota,Douglas, 108 , $72 ,,,,,
,Washington,Lewis, 108 , $72 ,,,,,
,Montana,Cascade, 107 , $71 ,,,,,
,Wyoming,Fremont, 107 , $71 ,,,,,
,Texas,Gregg, 106 , $70 ,,,,,
,North Carolina,Durham, 105 , $70 ,,,,,
,Georgia,Seminole, 105 , $70 ,,,,,
,Arkansas,Desha, 105 , $70 ,,,,,
,Minnesota,Goodhue, 105 , $70 ,,,,,
,Utah,Iron, 105 , $70 ,,,,,
,Georgia,Effingham, 104 , $69 ,,,,,
,New York,Hamilton, 104 , $69 ,,,,,
,Oregon,Curry, 104 , $69 ,,,,,
,Pennsylvania,Union, 103 , $68 ,,,,,
,Texas,Henderson, 103 , $68 ,,,,,
,Iowa,Dallas, 102 , $68 ,,,,,
,Kansas,Johnson, 102 , $68 ,,,,,
,Georgia,Clinch, 102 , $68 ,,,,,
,Arkansas,Saline, 102 , $68 ,,,,,
,California,Mendocino, 102 , $68 ,,,,,
,Massachusetts,Hampshire, 102 , $68 ,,,,,
,Iowa,Fayette, 101 , $67 ,,,,,
,Pennsylvania,Jefferson, 101 , $67 ,,,,,
,Georgia,Treutlen, 100 , $66 ,,,,,
,Virginia,Chesterfield, 100 , $66 ,,,,,
,Virginia,Westmoreland, 100 , $66 ,,,,,
,Alabama,Houston, 99 , $66 ,,,,,
,Nebraska,Buffalo, 99 , $66 ,,,,,
,Iowa,Jackson, 98 , $65 ,,,,,
,New Hampshire,Carroll, 98 , $65 ,,,,,
,California,Monterey, 97 , $64 ,,,,,
,New Hampshire,Hillsborough, 97 , $64 ,,,,,
,Ohio,Belmont, 96 , $64 ,,,,,
,Arkansas,Union, 96 , $64 ,,,,,
,Hawaii,Hawaii, 96 , $64 ,,,,,
,Illinois,Rock Island, 96 , $64 ,,,,,
,Virginia,Greensville, 96 , $64 ,,,,,
,Minnesota,Ramsey, 95 , $63 ,,,,,
,Nevada,Lander, 95 , $63 ,,,,,
,Virginia,Rockingham, 95 , $63 ,,,,,
,Texas,Kendall, 94 , $62 ,,,,,
,Florida,Hernando, 94 , $62 ,,,,,
,Massachusetts,Essex, 94 , $62 ,,,,,
,Virginia,Hopewell City, 94 , $62 ,,,,,
,Virginia,Roanoke, 94 , $62 ,,,,,
,Wyoming,Laramie, 94 , $62 ,,,,,
,Georgia,Banks, 93 , $62 ,,,,,
,Missouri,Nodaway, 92 , $61 ,,,,,
,Georgia,Wilkinson, 92 , $61 ,,,,,
,New Mexico,Otero, 92 , $61 ,,,,,
,Connecticut,Fairfield, 91 , $60 ,,,,,
,Maine,Hancock, 91 , $60 ,,,,,
,Minnesota,Steele, 91 , $60 ,,,,,
,Virginia,Northampton, 91 , $60 ,,,,,
,West Virginia,Lewis, 91 , $60 ,,,,,
,Georgia,Talbot, 90 , $60 ,,,,,
,Florida,St. Lucie, 90 , $60 ,,,,,
,Florida,Charlotte, 90 , $60 ,,,,,
,Kansas,Sedgwick, 89 , $59 ,,,,,
,Georgia,Atkinson, 89 , $59 ,,,,,
,Florida,Volusia, 89 , $59 ,,,,,
,New Mexico,Quay, 89 , $59 ,,,,,
,Virginia,Augusta, 89 , $59 ,,,,,
,West Virginia,Mineral, 89 , $59 ,,,,,
,Georgia,Barrow, 88 , $58 ,,,,,
,Montana,Gallatin, 88 , $58 ,,,,,
,Nebraska,Cass, 87 , $58 ,,,,,
,Georgia,Union, 87 , $58 ,,,,,
,Georgia,Richmond, 87 , $58 ,,,,,
,Georgia,Berrien, 87 , $58 ,,,,,
,Oregon,Josephine, 87 , $58 ,,,,,
,Pennsylvania,Bucks, 86 , $57 ,,,,,
,Pennsylvania,Adams, 86 , $57 ,,,,,
,Washington,Yakima, 86 , $57 ,,,,,
,Minnesota,Faribault, 85 , $56 ,,,,,
,Minnesota,Kandiyohi, 85 , $56 ,,,,,
,West Virginia,Preston, 85 , $56 ,,,,,
,Georgia,Charlton, 84 , $56 ,,,,,
,Georgia,Elbert, 84 , $56 ,,,,,
,Idaho,Blaine, 84 , $56 ,,,,,
,Minnesota,Martin, 84 , $56 ,,,,,
,Wisconsin,Sauk, 84 , $56 ,,,,,
,Oklahoma,Osage, 83 , $55 ,,,,,
,Iowa,Bremer, 83 , $55 ,,,,,
,Iowa,Howard, 83 , $55 ,,,,,
,Virginia,Hampton City, 83 , $55 ,,,,,
,Ohio,Trumbull, 82 , $54 ,,,,,
,Michigan,Ottawa, 82 , $54 ,,,,,
,Utah,Uintah, 82 , $54 ,,,,,
,Missouri,Greene, 81 , $54 ,,,,,
,Illinois,Effingham, 81 , $54 ,,,,,
,South Carolina,Allendale, 81 , $54 ,,,,,
,Iowa,Iowa, 80 , $53 ,,,,,
,Illinois,Clinton, 80 , $53 ,,,,,
,New Mexico,Taos, 80 , $53 ,,,,,
,North Carolina,Pitt, 79 , $52 ,,,,,
,Arkansas,Faulkner, 79 , $52 ,,,,,
,Arkansas,St. Francis, 79 , $52 ,,,,,
,Florida,Suwannee, 79 , $52 ,,,,,
,Minnesota,Fillmore, 79 , $52 ,,,,,
,New Jersey,Cape May, 79 , $52 ,,,,,
,Virginia,Rockbridge, 79 , $52 ,,,,,
,Iowa,Poweshiek, 78 , $52 ,,,,,
,Missouri,Stone, 78 , $52 ,,,,,
,Georgia,Heard, 78 , $52 ,,,,,
,Alaska,Ketchikan Gateway, 78 , $52 ,,,,,
,California,Plumas, 78 , $52 ,,,,,
,Florida,Jackson, 78 , $52 ,,,,,
,Texas,Lubbock, 78 , $52 ,,,,,
,Kentucky,Marshall, 77 , $51 ,,,,,
,North Carolina,Franklin, 77 , $51 ,,,,,
,Georgia,Candler, 77 , $51 ,,,,,
,Illinois,Grundy, 77 , $51 ,,,,,
,Nevada,White Pine, 77 , $51 ,,,,,
,Arkansas,Franklin, 76 , $50 ,,,,,
,Montana,Flathead, 76 , $50 ,,,,,
,Wisconsin,Walworth, 76 , $50 ,,,,,
,Michigan,Livingston, 75 , $50 ,,,,,
,Louisiana,Union, 75 , $50 ,,,,,
,Minnesota,Kanabec, 75 , $50 ,,,,,
,Iowa,Lucas, 74 , $49 ,,,,,
,Washington,Thurston, 74 , $49 ,,,,,
,Washington,Spokane, 74 , $49 ,,,,,
,Iowa,Crawford, 73 , $48 ,,,,,
,Ohio,Paulding, 73 , $48 ,,,,,
,Georgia,Henry, 73 , $48 ,,,,,
,Colorado,Montezuma, 73 , $48 ,,,,,
,Oklahoma,Wagoner, 72 , $48 ,,,,,
,Florida,Sumter, 72 , $48 ,,,,,
,Minnesota,Beltrami, 72 , $48 ,,,,,
,Mississippi,Forrest, 72 , $48 ,,,,,
,Washington,Whatcom, 72 , $48 ,,,,,
,Wisconsin,Adams, 72 , $48 ,,,,,
,Iowa,Taylor, 71 , $47 ,,,,,
,Texas,Waller, 71 , $47 ,,,,,
,Arkansas,Poinsett, 71 , $47 ,,,,,
,South Carolina,Cherokee, 71 , $47 ,,,,,
,Washington,Skamania, 71 , $47 ,,,,,
,Washington,Benton, 71 , $47 ,,,,,
,Indiana,Gibson, 70 , $46 ,,,,,
,Iowa,Story, 70 , $46 ,,,,,
,Georgia,Fayette, 70 , $46 ,,,,,
,Minnesota,Todd, 70 , $46 ,,,,,
,South Carolina,Charleston, 70 , $46 ,,,,,
,North Carolina,Rowan, 69 , $46 ,,,,,
,Alabama,Barbour, 69 , $46 ,,,,,
,Georgia,Haralson, 69 , $46 ,,,,,
,Indiana,Union, 69 , $46 ,,,,,
,Minnesota,Waseca, 69 , $46 ,,,,,
,New York,Allegany, 69 , $46 ,,,,,
,Virginia,Buchanan, 69 , $46 ,,,,,
,Iowa,Delaware, 68 , $45 ,,,,,
,Georgia,Wilcox, 68 , $45 ,,,,,
,Arkansas,Independence, 68 , $45 ,,,,,
,California,Los Angeles, 68 , $45 ,,,,,
,Florida,Osceola, 68 , $45 ,,,,,
,Illinois,Morgan, 68 , $45 ,,,,,
,Florida,Alachua, 67 , $44 ,,,,,
,Maine,Knox, 67 , $44 ,,,,,
,North Dakota,Cass, 67 , $44 ,,,,,
,Texas,Kaufman, 67 , $44 ,,,,,
,West Virginia,Putnam, 67 , $44 ,,,,,
,Georgia,Gilmer, 66 , $44 ,,,,,
,Maryland,Frederick, 65 , $43 ,,,,,
,North Carolina,Warren, 64 , $42 ,,,,,
,Georgia,Hart, 64 , $42 ,,,,,
,Arkansas,Boone, 64 , $42 ,,,,,
,Louisiana,Lafourche, 64 , $42 ,,,,,
,Oregon,Union, 64 , $42 ,,,,,
,Kentucky,Trigg, 63 , $42 ,,,,,
,Georgia,Warren, 63 , $42 ,,,,,
,Idaho,Twin Falls, 63 , $42 ,,,,,
,Mississippi,Pearl River, 63 , $42 ,,,,,
,Texas,Victoria, 63 , $42 ,,,,,
,Virginia,Botetourt, 63 , $42 ,,,,,
,North Carolina,Sampson, 62 , $41 ,,,,,
,Iowa,Allamakee, 62 , $41 ,,,,,
,Illinois,Whiteside, 62 , $41 ,,,,,
,Iowa,Washington, 61 , $40 ,,,,,
,Georgia,Rabun, 61 , $40 ,,,,,
,California,Solano, 61 , $40 ,,,,,
,New Mexico,Santa Fe, 61 , $40 ,,,,,
,Maine,Franklin, 60 , $40 ,,,,,
,Iowa,Mitchell, 59 , $39 ,,,,,
,Ohio,Geauga, 59 , $39 ,,,,,
,New York,Westchester, 59 , $39 ,,,,,
,Virginia,Henrico, 59 , $39 ,,,,,
,Indiana,Morgan, 58 , $38 ,,,,,
,Iowa,Benton, 58 , $38 ,,,,,
,Iowa,Monona, 58 , $38 ,,,,,
,Georgia,Pulaski, 58 , $38 ,,,,,
,Maryland,Carroll, 58 , $38 ,,,,,
,South Dakota,Clay, 58 , $38 ,,,,,
,West Virginia,Marshall, 58 , $38 ,,,,,
,Georgia,Grady, 57 , $38 ,,,,,
,Arkansas,Randolph, 57 , $38 ,,,,,
,Arizona,Apache, 57 , $38 ,,,,,
,Minnesota,Dodge, 57 , $38 ,,,,,
,Kentucky,Henderson, 56 , $37 ,,,,,
,Indiana,Delaware, 56 , $37 ,,,,,
,Florida,Indian River, 56 , $37 ,,,,,
,Florida,Hardee, 56 , $37 ,,,,,
,Illinois,Sangamon, 56 , $37 ,,,,,
,Rhode Island,Washington, 56 , $37 ,,,,,
,Virginia,Albemarle, 56 , $37 ,,,,,
,North Carolina,Chatham, 55 , $36 ,,,,,
,Connecticut,Tolland, 55 , $36 ,,,,,
,Pennsylvania,Perry, 55 , $36 ,,,,,
,Pennsylvania,Juniata, 55 , $36 ,,,,,
,Virginia,Culpeper, 55 , $36 ,,,,,
,Washington,King, 55 , $36 ,,,,,
,Iowa,Marion, 54 , $36 ,,,,,
,Georgia,Stewart, 54 , $36 ,,,,,
,Illinois,Bond, 54 , $36 ,,,,,
,North Carolina,Ashe, 53 , $35 ,,,,,
,Iowa,Monroe, 53 , $35 ,,,,,
,Iowa,Sioux, 53 , $35 ,,,,,
,Missouri,Clay, 53 , $35 ,,,,,
,Ohio,Harrison, 53 , $35 ,,,,,
,Georgia,Washington, 53 , $35 ,,,,,
,Florida,Lee, 53 , $35 ,,,,,
,Utah,Utah, 53 , $35 ,,,,,
,North Carolina,Cabarrus, 52 , $34 ,,,,,
,Texas,Gonzales, 52 , $34 ,,,,,
,Michigan,Roscommon, 52 , $34 ,,,,,
,Alaska,Kenai Peninsula, 52 , $34 ,,,,,
,Connecticut,New London, 52 , $34 ,,,,,
,Mississippi,Coahoma, 52 , $34 ,,,,,
,Washington,Klickitat, 52 , $34 ,,,,,
,Oklahoma,Nowata, 51 , $34 ,,,,,
,Florida,Wakulla, 51 , $34 ,,,,,
,Louisiana,Acadia, 51 , $34 ,,,,,
,Mississippi,Sunflower, 51 , $34 ,,,,,
,Texas,Randall, 51 , $34 ,,,,,
,Virginia,Buena Vista City, 51 , $34 ,,,,,
,Wisconsin,Dodge, 51 , $34 ,,,,,
,Iowa,Floyd, 50 , $33 ,,,,,
,Iowa,Union, 50 , $33 ,,,,,
,Missouri,Jefferson, 50 , $33 ,,,,,
,Florida,St. Johns, 50 , $33 ,,,,,
,New Jersey,Sussex, 50 , $33 ,,,,,
,Oregon,Malheur, 50 , $33 ,,,,,
,Wisconsin,Eau Claire, 50 , $33 ,,,,,
,Indiana,Hancock, 49 , $32 ,,,,,
,Minnesota,Blue Earth, 49 , $32 ,,,,,
,Minnesota,Lake, 49 , $32 ,,,,,
,Oregon,Clatsop, 49 , $32 ,,,,,
,Virginia,Scott, 49 , $32 ,,,,,
,Virginia,Southampton, 49 , $32 ,,,,,
,Wyoming,Albany, 49 , $32 ,,,,,
,North Carolina,Alamance, 48 , $32 ,,,,,
,Ohio,Henry, 48 , $32 ,,,,,
,Texas,Hill, 48 , $32 ,,,,,
,Mississippi,Winston, 48 , $32 ,,,,,
,New Mexico,Cibola, 48 , $32 ,,,,,
,Nevada,Mineral, 48 , $32 ,,,,,
,New York,Dutchess, 48 , $32 ,,,,,
,Utah,Tooele, 48 , $32 ,,,,,
,Virginia,Lancaster, 48 , $32 ,,,,,
,North Carolina,Jones, 47 , $31 ,,,,,
,Georgia,Chattahoochee, 47 , $31 ,,,,,
,California,Imperial, 47 , $31 ,,,,,
,California,San Benito, 47 , $31 ,,,,,
,Mississippi,Clay, 47 , $31 ,,,,,
,Texas,Grayson, 47 , $31 ,,,,,
,North Carolina,Dare, 46 , $30 ,,,,,
,Iowa,Calhoun, 46 , $30 ,,,,,
,Missouri,Morgan, 46 , $30 ,,,,,
,Louisiana,Saint Landry, 46 , $30 ,,,,,
,Mississippi,Lee, 46 , $30 ,,,,,
,New Mexico,Sandoval, 46 , $30 ,,,,,
,New Mexico,Roosevelt, 46 , $30 ,,,,,
,New Mexico,Rio Arriba, 46 , $30 ,,,,,
,New York,Yates, 46 , $30 ,,,,,
,Ohio,Allen, 45 , $30 ,,,,,
,Florida,Pinellas, 45 , $30 ,,,,,
,Maine,Waldo, 45 , $30 ,,,,,
,Pennsylvania,Cambria, 45 , $30 ,,,,,
,North Carolina,New Hanover, 44 , $29 ,,,,,
,Oklahoma,Caddo, 44 , $29 ,,,,,
,Iowa,Jones, 44 , $29 ,,,,,
,Arkansas,Jackson, 44 , $29 ,,,,,
,Florida,Palm Beach, 44 , $29 ,,,,,
,Utah,Washington, 44 , $29 ,,,,,
,Virginia,Lunenburg, 44 , $29 ,,,,,
,Wyoming,Natrona, 44 , $29 ,,,,,
,North Carolina,Catawba, 43 , $29 ,,,,,
,Iowa,Kossuth, 43 , $29 ,,,,,
,Michigan,Iosco, 43 , $29 ,,,,,
,Delaware,Kent, 43 , $29 ,,,,,
,Louisiana,Lincoln, 43 , $29 ,,,,,
,Minnesota,Mille Lacs, 43 , $29 ,,,,,
,Mississippi,Hancock, 43 , $29 ,,,,,
,Rhode Island,Newport, 43 , $29 ,,,,,
,Virginia,Waynesboro City, 43 , $29 ,,,,,
,Vermont,Grand Isle, 43 , $29 ,,,,,
,Michigan,Cass, 42 , $28 ,,,,,
,Michigan,Delta, 42 , $28 ,,,,,
,Pennsylvania,Columbia, 42 , $28 ,,,,,
,Texas,El Paso, 42 , $28 ,,,,,
,Wisconsin,Grant, 42 , $28 ,,,,,
,West Virginia,Tyler, 42 , $28 ,,,,,
,Indiana,Bartholomew, 41 , $27 ,,,,,
,Iowa,Wright, 41 , $27 ,,,,,
,Georgia,Lanier, 41 , $27 ,,,,,
,Arkansas,Cross, 41 , $27 ,,,,,
,Illinois,Lee, 41 , $27 ,,,,,
,Louisiana,Jefferson, 41 , $27 ,,,,,
,South Carolina,Florence, 41 , $27 ,,,,,
,Iowa,Clayton, 40 , $27 ,,,,,
,Missouri,Reynolds, 40 , $27 ,,,,,
,Texas,Leon, 40 , $27 ,,,,,
,North Dakota,Ward, 40 , $27 ,,,,,
,Washington,Douglas, 40 , $27 ,,,,,
,Wisconsin,Florence, 40 , $27 ,,,,,
,Wisconsin,La Crosse, 40 , $27 ,,,,,
,Kentucky,Wolfe, 39 , $26 ,,,,,
,Iowa,Cherokee, 39 , $26 ,,,,,
,Hawaii,Maui, 39 , $26 ,,,,,
,Texas,Calhoun, 39 , $26 ,,,,,
,Washington,Skagit, 39 , $26 ,,,,,
,Wisconsin,Dane, 39 , $26 ,,,,,
,West Virginia,Doddridge, 39 , $26 ,,,,,
,Iowa,Tama, 38 , $25 ,,,,,
,Nebraska,Hall, 38 , $25 ,,,,,
,Ohio,Adams, 38 , $25 ,,,,,
,Massachusetts,Norfolk, 38 , $25 ,,,,,
,Maine,Piscataquis, 38 , $25 ,,,,,
,Missouri,Warren, 37 , $25 ,,,,,
,Missouri,Boone, 37 , $25 ,,,,,
,Georgia,Bacon, 37 , $25 ,,,,,
,Colorado,Summit, 37 , $25 ,,,,,
,Florida,Glades, 37 , $25 ,,,,,
,Florida,Hendry, 37 , $25 ,,,,,
,Louisiana,Saint Tammany, 37 , $25 ,,,,,
,Virginia,Staunton City, 37 , $25 ,,,,,
,Iowa,Henry, 36 , $24 ,,,,,
,Missouri,St. Charles, 36 , $24 ,,,,,
,Mississippi,Benton, 36 , $24 ,,,,,
,Georgia,Johnson, 36 , $24 ,,,,,
,Michigan,Crawford, 36 , $24 ,,,,,
,Minnesota,Carlton, 36 , $24 ,,,,,
,Montana,Ravalli, 36 , $24 ,,,,,
,New York,Putnam, 36 , $24 ,,,,,
,West Virginia,Boone, 36 , $24 ,,,,,
,Iowa,Chickasaw, 35 , $23 ,,,,,
,Georgia,Wheeler, 35 , $23 ,,,,,
,Georgia,Glascock, 35 , $23 ,,,,,
,Georgia,Taliaferro, 35 , $23 ,,,,,
,Virginia,Middlesex, 35 , $23 ,,,,,
,Virginia,Richmond, 35 , $23 ,,,,,
,Missouri,Ralls, 34 , $23 ,,,,,
,Michigan,Tuscola, 34 , $23 ,,,,,
,Colorado,La Plata, 34 , $23 ,,,,,
,Florida,Leon, 34 , $23 ,,,,,
,Virginia,Salem, 34 , $23 ,,,,,
,Oklahoma,Woodward, 33 , $22 ,,,,,
,Iowa,Sac, 33 , $22 ,,,,,
,Iowa,Plymouth, 33 , $22 ,,,,,
,Arkansas,Baxter, 33 , $22 ,,,,,
,Florida,Manatee, 33 , $22 ,,,,,
,Louisiana,Washington, 33 , $22 ,,,,,
,New York,Kings, 33 , $22 ,,,,,
,Oregon,Marion, 33 , $22 ,,,,,
,Virginia,Louisa, 33 , $22 ,,,,,
,Virginia,Bath, 33 , $22 ,,,,,
,Virginia,Greene, 33 , $22 ,,,,,
,Indiana,Johnson, 32 , $21 ,,,,,
,Iowa,Winneshiek, 32 , $21 ,,,,,
,Iowa,Cass, 32 , $21 ,,,,,
,Missouri,Platte, 32 , $21 ,,,,,
,Ohio,Williams, 32 , $21 ,,,,,
,Georgia,Baker, 32 , $21 ,,,,,
,Arkansas,Drew, 32 , $21 ,,,,,
,Florida,Levy, 32 , $21 ,,,,,
,Minnesota,Wadena, 32 , $21 ,,,,,
,Texas,Kleberg, 32 , $21 ,,,,,
,West Virginia,Wayne, 32 , $21 ,,,,,
,Kentucky,Muhlenberg, 31 , $21 ,,,,,
,Kentucky,Graves, 31 , $21 ,,,,,
,North Carolina,Martin, 31 , $21 ,,,,,
,Indiana,Rush, 31 , $21 ,,,,,
,Iowa,Warren, 31 , $21 ,,,,,
,Georgia,Mitchell, 31 , $21 ,,,,,
,Georgia,Columbia, 31 , $21 ,,,,,
,Michigan,Oceana, 31 , $21 ,,,,,
,Kentucky,Pendleton, 31 , $21 ,,,,,
,Florida,Baker, 31 , $21 ,,,,,
,Idaho,Kootenai, 31 , $21 ,,,,,
,New Mexico,Torrance, 31 , $21 ,,,,,
,Virginia,Bland, 31 , $21 ,,,,,
,Iowa,Wayne, 30 , $20 ,,,,,
,Iowa,Shelby, 30 , $20 ,,,,,
,Ohio,Pike, 30 , $20 ,,,,,
,Florida,Orange, 30 , $20 ,,,,,
,Idaho,Camas, 30 , $20 ,,,,,
,Louisiana,West Baton Rouge, 30 , $20 ,,,,,
,New Jersey,Monmouth, 30 , $20 ,,,,,
,Virginia,Madison, 30 , $20 ,,,,,
,Virginia,Frederick, 30 , $20 ,,,,,
,Wyoming,Weston, 30 , $20 ,,,,,
,Indiana,Vigo, 29 , $19 ,,,,,
,Iowa,Page, 29 , $19 ,,,,,
,Michigan,Dickinson, 29 , $19 ,,,,,
,Arkansas,Lawrence, 29 , $19 ,,,,,
,Colorado,Fremont, 29 , $19 ,,,,,
,Idaho,Minidoka, 29 , $19 ,,,,,
,Pennsylvania,Bedford, 29 , $19 ,,,,,
,West Virginia,Gilmer, 29 , $19 ,,,,,
,Wyoming,Converse, 29 , $19 ,,,,,
,North Carolina,Avery, 28 , $19 ,,,,,
,North Carolina,Stokes, 28 , $19 ,,,,,
,North Carolina,Wayne, 28 , $19 ,,,,,
,Oklahoma,Beckham, 28 , $19 ,,,,,
,Minnesota,Koochiching, 28 , $19 ,,,,,
,Nevada,Eureka, 28 , $19 ,,,,,
,South Carolina,Beaufort, 28 , $19 ,,,,,
,West Virginia,Kanawha, 28 , $19 ,,,,,
,North Carolina,Union, 27 , $18 ,,,,,
,Oklahoma,Mayes, 27 , $18 ,,,,,
,Ohio,Hardin, 27 , $18 ,,,,,
,Ohio,Lawrence, 27 , $18 ,,,,,
,Georgia,Dooly, 27 , $18 ,,,,,
,Michigan,Charlevoix, 27 , $18 ,,,,,
,Colorado,Logan, 27 , $18 ,,,,,
,Florida,Citrus, 27 , $18 ,,,,,
,Illinois,Jefferson, 27 , $18 ,,,,,
,Illinois,Moultrie, 27 , $18 ,,,,,
,Massachusetts,Plymouth, 27 , $18 ,,,,,
,Minnesota,Wilkin, 27 , $18 ,,,,,
,New Hampshire,Strafford, 27 , $18 ,,,,,
,New Hampshire,Rockingham, 27 , $18 ,,,,,
,Nevada,Lincoln, 27 , $18 ,,,,,
,South Carolina,Chesterfield, 27 , $18 ,,,,,
,South Carolina,Georgetown, 27 , $18 ,,,,,
,Virginia,Lexington City, 27 , $18 ,,,,,
,Washington,Adams, 27 , $18 ,,,,,
,West Virginia,Jefferson, 27 , $18 ,,,,,
,North Carolina,Cherokee, 26 , $17 ,,,,,
,Ohio,Wyandot, 26 , $17 ,,,,,
,Colorado,Morgan, 26 , $17 ,,,,,
,Colorado,Eagle, 26 , $17 ,,,,,
,Colorado,Mesa, 26 , $17 ,,,,,
,Minnesota,Meeker, 26 , $17 ,,,,,
,Mississippi,Copiah, 26 , $17 ,,,,,
,Oregon,Crook, 26 , $17 ,,,,,
,Pennsylvania,Montour, 26 , $17 ,,,,,
,Texas,Angelina, 26 , $17 ,,,,,
,Washington,Kittitas, 26 , $17 ,,,,,
,North Carolina,Currituck, 25 , $17 ,,,,,
,Indiana,Hamilton, 25 , $17 ,,,,,
,Iowa,Montgomery, 25 , $17 ,,,,,
,Georgia,Forsyth, 25 , $17 ,,,,,
,Michigan,Montcalm, 25 , $17 ,,,,,
,Arkansas,Washington, 25 , $17 ,,,,,
,Arkansas,Ouachita, 25 , $17 ,,,,,
,Colorado,Otero, 25 , $17 ,,,,,
,Florida,Collier, 25 , $17 ,,,,,
,Louisiana,Saint Charles, 25 , $17 ,,,,,
,Montana,Yellowstone, 25 , $17 ,,,,,
,Pennsylvania,Clarion, 25 , $17 ,,,,,
,South Carolina,Saluda, 25 , $17 ,,,,,
,South Carolina,Dorchester, 25 , $17 ,,,,,
,Texas,Hunt, 25 , $17 ,,,,,
,Virginia,James City, 25 , $17 ,,,,,
,Virginia,Caroline, 25 , $17 ,,,,,
,West Virginia,Barbour, 25 , $17 ,,,,,
,North Carolina,Anson, 24 , $16 ,,,,,
,North Carolina,Nash, 24 , $16 ,,,,,
,Iowa,Buchanan, 24 , $16 ,,,,,
,Missouri,Christian, 24 , $16 ,,,,,
,Alabama,Wilcox, 24 , $16 ,,,,,
,Georgia,Miller, 24 , $16 ,,,,,
,Georgia,Lumpkin, 24 , $16 ,,,,,
,Texas,Kimble, 24 , $16 ,,,,,
,Florida,Taylor, 24 , $16 ,,,,,
,Florida,Bradford, 24 , $16 ,,,,,
,New York,Wyoming, 24 , $16 ,,,,,
,Iowa,Franklin, 23 , $15 ,,,,,
,Iowa,Hancock, 23 , $15 ,,,,,
,Iowa,Johnson, 23 , $15 ,,,,,
,Texas,Robertson, 23 , $15 ,,,,,
,Texas,Comanche, 23 , $15 ,,,,,
,Louisiana,Terrebonne, 23 , $15 ,,,,,
,Oregon,Yamhill, 23 , $15 ,,,,,
,Virginia,Colonial Heights City, 23 , $15 ,,,,,
,West Virginia,Grant, 23 , $15 ,,,,,
,North Carolina,Wake, 22 , $15 ,,,,,
,North Carolina,Mecklenburg, 22 , $15 ,,,,,
,Indiana,Posey, 22 , $15 ,,,,,
,Iowa,Harrison, 22 , $15 ,,,,,
,Georgia,Madison, 22 , $15 ,,,,,
,Georgia,Cook, 22 , $15 ,,,,,
,Michigan,Cheboygan, 22 , $15 ,,,,,
,Colorado,Moffat, 22 , $15 ,,,,,
,Illinois,Adams, 22 , $15 ,,,,,
,Mississippi,Pike, 22 , $15 ,,,,,
,Texas,Cameron, 22 , $15 ,,,,,
,Virginia,Chesapeake City, 22 , $15 ,,,,,
,Virginia,Spotsylvania, 22 , $15 ,,,,,
,Indiana,Porter, 21 , $14 ,,,,,
,Indiana,Carroll, 21 , $14 ,,,,,
,Nebraska,Pierce, 21 , $14 ,,,,,
,Colorado,Rio Grande, 21 , $14 ,,,,,
,Connecticut,Middlesex, 21 , $14 ,,,,,
,Louisiana,Calcasieu, 21 , $14 ,,,,,
,Virginia,Hanover, 21 , $14 ,,,,,
,Washington,Pacific, 21 , $14 ,,,,,
,Washington,Cowlitz, 21 , $14 ,,,,,
,Washington,Chelan, 21 , $14 ,,,,,
,Wisconsin,Marathon, 21 , $14 ,,,,,
,West Virginia,Ohio, 21 , $14 ,,,,,
,Kansas,Riley, 20 , $13 ,,,,,
,Michigan,Emmet, 20 , $13 ,,,,,
,Alaska,Sitka, 20 , $13 ,,,,,
,Idaho,Elmore, 20 , $13 ,,,,,
,Idaho,Caribou, 20 , $13 ,,,,,
,Oregon,Hood River, 20 , $13 ,,,,,
,South Carolina,Clarendon, 20 , $13 ,,,,,
,Virginia,Gloucester, 20 , $13 ,,,,,
,Washington,Clark, 20 , $13 ,,,,,
,Washington,Franklin, 20 , $13 ,,,,,
,Wisconsin,Juneau, 20 , $13 ,,,,,
,Indiana,Jasper, 19 , $13 ,,,,,
,Indiana,Fountain, 19 , $13 ,,,,,
,Iowa,Madison, 19 , $13 ,,,,,
,Nebraska,York, 19 , $13 ,,,,,
,Georgia,Calhoun, 19 , $13 ,,,,,
,Georgia,Towns, 19 , $13 ,,,,,
